    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 02:46:08: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 02:46:21: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 02:47:49: "DidVaitel<87><STEAM_0:1:74202541><>" disconnected (reason "Disconnect by user.")
L 05/22/2020 - 03:04:59: "DidVaitel<88><STEAM_0:1:74202541><>" connected, address "26.162.207.202:27006"
L 05/22/2020 - 03:04:59: "DidVaitel<88><STEAM_0:1:74202541><>" STEAM USERID validated
L 05/22/2020 - 03:05:05: "DidVaitel<88><STEAM_0:1:74202541><>" entered the game
L 05/22/2020 - 03:24:57: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 03:32:05: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 03:32:05: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 03:32:06: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 03:32:06: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 03:32:09: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 03:32:20: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 03:40:00: Lua Error: 
[ERROR] gamemodes/flood/entities/weapons/gmod_tool/stools/weld.lua:78: attempt to call method 'AddCleanup' (a nil value)
  1. LeftClick - gamemodes/flood/entities/weapons/gmod_tool/stools/weld.lua:78
   2. unknown - gamemodes/flood/entities/weapons/gmod_tool/shared.lua:240


L 05/22/2020 - 03:40:44: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 03:40:44: Lua Error: 
[ERROR] lua/includes/extensions/table.lua:693: bad argument #1 to 'pairs' (table expected, got userdata)
  1. pairs - [C]:-1
   2. GetKeys - lua/includes/extensions/table.lua:693
    3. PrintTable - lua/includes/util.lua:63
     4. unknown - gamemodes/flood/gamemode/core/flood/props/sv_entity.lua:45
      5. Do_Undo - lua/includes/modules/undo.lua:349
       6. unknown - lua/includes/modules/undo.lua:405
        7. unknown - lua/includes/modules/concommand.lua:54


L 05/22/2020 - 03:44:32: Lua Error: 
[ERROR] gamemodes/flood/gamemode/core/flood/phases/sv_phases.lua:87: unexpected symbol near '='
  1. Include - gamemodes/flood/gamemode/shared.lua:34
   2. IncludeFolder - gamemodes/flood/gamemode/shared.lua:48
    3. IncludeFolder - gamemodes/flood/gamemode/shared.lua:53
     4. IncludeFolder - gamemodes/flood/gamemode/shared.lua:53
      5. IncludeCore - gamemodes/flood/gamemode/shared.lua:68
       6. unknown - gamemodes/flood/gamemode/shared.lua:115
        7. include - [C]:-1
   
